Plaza,Local_Consolidado,Fecha,Organico,Inorganico,Carton,Aluminio,Archivo,Plastico_Duro,Pet,Playo,Vidrio,Tetra_Pak,Chatarra
Plaza Américas_Malecón,La Taberna,15/5/2025,31.00,11.55,0.00,0.00,0.00,0.00,3.89,0.00,11.00,0.00,0.00
Plaza Américas_Malecón,Boliche,15/5/2025,25.00,15.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Cheester,15/5/2025,21.78,11.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Twin Peaks,15/5/2025,29.00,15.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Hooters,15/5/2025,55.66,45.85,6.00,4.00,0.00,7.00,4.00,0.00,45.88,0.00,0.00
Plaza Américas_Malecón,La Palapita,15/5/2025,19.85,11.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Don Carbón,15/5/2025,25.89,12.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Chili´s,15/5/2025,23.89,21.00,2.00,1.00,0.00,0.00,3.00,0.00,3.00,0.00,0.00
Plaza Américas_Malecón,Toks,15/5/2025,51.00,34.99,5.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Sushi Roll,15/5/2025,31.99,25.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,El Asadero (Américas),15/5/2025,19.00,11.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,La Crepería,15/5/2025,7.85,5.71,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Buba You (Américas),15/5/2025,21.00,11.99,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Liverpool (Américas),15/5/2025,0.00,179.00,109.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Buba You (Américas),15/5/2025,6.98,4.88,1.09,1.08,0.00,2.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Sunright Tea,15/5/2025,19.08,8.06,0.00,0.00,0.00,0.00,1.06,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Italian Steak,15/5/2025,25.90,13.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Argentina,15/5/2025,20.20,7.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Cinepolis,15/5/2025,40.52,97.40,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Africa - Tienda de mascotas,15/5/2025,0.00,4.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Italian Coffee,15/5/2025,1.00,8.04,0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Despecho,15/5/2025,10.52,11.14,0.00,2.02,0.00,0.00,4.02,0.00,35.40,0.00,0.00
Plaza Américas_Malecón,La Taberna,15/5/2025,30.01,2.02,0.00,0.00,0.00,0.00,1.01,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Chapur,15/5/2025,0.00,25.90,0.00,0.00,0.00,5.02,2.02,4.01,0.00,0.00,0.00
Plaza Américas_Malecón,Twin Peaks,15/5/2025,20.10,12.44,1.40,0.00,0.00,2.01,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,La Palapita,15/5/2025,30.50,15.44,0.00,0.00,0.00,0.00,4.01,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Don Carbón,15/5/2025,30.02,12.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Lucky (Américas),15/5/2025,35.50,15.44,0.00,0.00,0.00,0.00,4.01,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Unorame,15/5/2025,19.08,8.09,0.00,0.00,0.00,0.00,1.06,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Happy Land,15/5/2025,10.99,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Sushi Roll,15/5/2025,40.01,10.02,0.00,0.00,0.00,4.99,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,La Parrilla,15/5/2025,20.10,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Palapita Express,15/5/2025,20.02,4.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Hicharame,15/5/2025,20.01,4.99,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Super Salads,15/5/2025,80.00,18.02,10.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Lucky (Malecón),15/5/2025,30.00,10.00,0.00,0.00,0.00,0.00,4.01,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Olive Garden,15/5/2025,40.00,12.09,10.00,0.00,0.00,0.00,1.03,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Carls Jr. (Malecón),15/5/2025,20.10,9.14,9.00,0.00,0.00,1.01,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Toks,15/5/2025,50.09,15.06,4.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Chili´s,15/5/2025,40.00,6.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Oficina Interarq,15/5/2025,0.00,40.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Dolce Bisquet,15/5/2025,10.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,iHop,15/5/2025,40.00,10.00,8.00,0.00,0.00,2.00,0.00,0.00,15.00,0.00,0.00
Plaza Américas_Malecón,Ciudad Maderas,15/5/2025,0.00,5.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,La Parrilla,15/5/2025,8.45,4.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,DISTRITO GOURMET,15/5/2025,5.80,5.40,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,PRANA CAFÉ,15/5/2025,4.50,6.38,0.00,0.80,0.00,0.00,1.80,0.00,0.00,0.40,0.00
Plaza Puerto Cancún,DISTRITO GOURMET,15/5/2025,0.00,0.00,4.12,0.00,0.00,0.00,2.37,0.00,7.26,0.00,0.00
Plaza Puerto Cancún,PRANA CAFÉ,15/5/2025,5.10,2.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Happy Land,15/5/2025,0.00,7.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Shasa,15/5/2025,0.00,3.40,6.15,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00
Plaza Mall,Plaza TECNOLOGIA,15/5/2025,7.30,22.14,4.23,0.00,0.00,0.00,1.35,2.45,2.35,0.00,0.00
Plaza Mall,Uno Ramen,15/5/2025,6.78,3.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Dragon de Oro,15/5/2025,5.46,3.20,1.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Le Petit,15/5/2025,7.56,5.46,0.89,0.00,0.00,0.00,2.34,0.00,0.00,0.00,0.00
Plaza Mall,Toscana,15/5/2025,7.58,5.34,0.00,0.00,0.00,0.00,1.50,0.00,0.00,0.00,0.00
Plaza Mall,YOI KAZOKU,15/5/2025,2.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,LA PIZZARRA,15/5/2025,9.30,7.10,0.00,2.80,0.00,0.00,0.00,0.00,24.20,0.00,0.00
Plaza Puerto Cancún,LA PIZZARRA,15/5/2025,11.02,5.23,1.22,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Farmacia SIMILARES,15/5/2025,0.00,2.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00
Plaza Mall,El Globo,15/5/2025,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,LA CASA DE LOS ABUELOS,15/5/2025,47.00,19.35,0.00,0.00,0.00,0.00,0.60,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,LA CASA DE LOS ABUELOS,15/5/2025,123.66,10.66,0.00,0.00,2.22,0.00,0.00,0.00,0.00,0.66,0.00
Plaza Mall,Dragon de Oro,15/5/2025,35.88,3.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Le Petit,15/5/2025,16.78,4.64,3.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Toscana,15/5/2025,5.76,4.76,3.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,YOI KAZOKU,15/5/2025,17.53,3.65,3.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Bubba You (Malecón),15/5/2025,11.01,3.01,0.00,0.00,0.00,0.51,0.00,0.00,2.94,0.00,0.00
Plaza_Américas_Playa,AP LIMPIEZA,15/5/2025,0.00,16.78,11.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,ITALIAN COFFEE,15/5/2025,3.80,6.90,4.13,0.00,0.19,0.10,0.45,0.00,0.00,2.95,0.64
Plaza_Américas_Playa,DOMINOS PIZZA,15/5/2025,1.67,2.25,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,FROSTY ROLL,15/5/2025,0.74,0.56,0.00,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,KFC,15/5/2025,27.84,1.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,MI SUSHI,15/5/2025,16.56,0.70,0.00,0.00,0.12,0.56,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,ÓPTIMA,15/5/2025,0.00,0.00,11.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,AP LIMPIEZA,15/5/2025,0.00,17.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,OPTICAS DEVLIN,15/5/2025,0.00,0.00,6.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,SUPER NATURISTA,15/5/2025,0.00,2.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,HACHIKO BOBA TEA,15/5/2025,0.78,0.64,0.00,0.00,0.00,1.20,0.00,0.66,0.00,0.00,0.00
Plaza_Américas_Playa,ÓPTIMA,15/5/2025,0.00,0.00,12.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,SEARS,15/5/2025,2.52,20.90,0.00,0.00,3.96,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,ITALIAN COFFEE,15/5/2025,3.09,3.40,0.00,0.00,0.10,0.00,0.00,0.00,0.00,1.98,0.00
Plaza_Américas_Playa,LE PETTITE PARIS,15/5/2025,36.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,LA MICHOACANA,15/5/2025,4.04,2.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,LA GRAN MURALLA,15/5/2025,41.62,1.14,0.80,0.52,0.00,0.36,0.50,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,AP LIMPIEZA,15/5/2025,0.00,91.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,AP LIMPIEZA,15/5/2025,0.00,160.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,OPTICAS DEVLIN,15/5/2025,0.00,1.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,AP LIMPIEZA,15/5/2025,0.00,8.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,CASA SOFIA,15/5/2025,6.64,2.70,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,SUPER NATURISTA,15/5/2025,0.00,0.00,16.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,KFC,15/5/2025,0.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,LA GRAN MURALLA,15/5/2025,33.94,2.52,2.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,SUPER NATURISTA,15/5/2025,0.00,0.00,16.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,KFC,15/5/2025,0.00,1.22,57.24,0.00,0.00,0.28,0.08,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,MOBO SHOP LOCAL 16,15/5/2025,0.00,3.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,TROPITACOS,15/5/2025,8.92,2.44,1.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,SANTA CLARA,15/5/2025,0.34,3.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,La Parrilla,15/5/2025,15.57,4.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,DISTRITO GOURMET,16/5/2025,6.21,4.17,0.00,1.79,0.00,0.00,1.10,0.66,2.83,0.00,0.00
Plaza Américas_Malecón,Liverpool (Malecón),16/5/2025,12.00,119.00,148.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,AP BAÑOS,16/5/2025,0.00,40.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,AP GOURMET,16/5/2025,0.00,106.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,AP PASILLOS,16/5/2025,0.00,165.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,AP ADMINISTRACIÓN/OFICINAS,16/5/2025,0.00,5.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Liverpool (Américas),16/5/2025,0.00,201.00,115.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Buba You (Américas),16/5/2025,15.09,8.98,6.66,0.76,0.00,0.59,0.00,0.00,2.56,0.00,0.00
Plaza Américas_Malecón,Sunright Tea,16/5/2025,7.01,4.02,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Italian Steak,16/5/2025,20.09,13.66,5.02,0.00,0.00,0.00,2.01,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Cinepolis,16/5/2025,49.02,89.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Argentina,16/5/2025,20.96,4.62,0.00,0.00,0.00,1.05,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Africa - Tienda de mascotas,16/5/2025,0.00,10.00,2.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Italian Coffee,16/5/2025,1.00,6.00,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Chapur,16/5/2025,0.00,20.99,0.00,0.00,0.00,2.99,0.01,5.00,0.00,0.00,0.00
Plaza Américas_Malecón,La Taberna,16/5/2025,30.02,8.90,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Despecho,16/5/2025,20.96,19.50,10.90,0.00,0.00,0.00,1.01,0.00,15.69,0.00,0.00
Plaza Américas_Malecón,La Palapita,16/5/2025,35.40,15.40,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00
Plaza Américas_Malecón,Twin Peaks,16/5/2025,40.50,10.80,5.00,0.90,0.00,2.00,0.00,0.00,10.01,0.00,0.00
Plaza Américas_Malecón,Lucky (Américas),16/5/2025,30.40,10.30,0.00,0.00,0.00,1.01,0.50,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Unorame,16/5/2025,20.50,5.40,0.00,0.00,0.00,1.01,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Happy Land,16/5/2025,0.00,10.00,0.00,0.00,0.55,0.00,0.86,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Sushi Roll,16/5/2025,25.06,7.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,La Parrilla,16/5/2025,23.00,10.99,0.00,0.00,0.00,2.09,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Palapita Express,16/5/2025,10.12,9.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Hicharame,16/5/2025,25.02,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Super Salads,16/5/2025,50.55,18.99,5.66,0.00,0.00,0.02,0.01,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Lucky (Malecón),16/5/2025,35.00,10.11,0.00,0.00,0.00,2.01,1.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Olive Garden,16/5/2025,40.00,13.99,4.00,1.01,0.00,0.49,0.50,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Carls Jr. (Malecón),16/5/2025,25.80,16.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Chili´s,16/5/2025,20.01,4.02,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Toks,16/5/2025,20.01,4.02,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Dolce Bisquet,16/5/2025,10.09,3.02,0.00,0.09,0.00,0.00,0.06,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,iHop,16/5/2025,45.01,18.00,5.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Ciudad Maderas,16/5/2025,10.00,9.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Cinepolis,16/5/2025,20.01,60.80,40.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Argentina,16/5/2025,15.09,10.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Africa - Tienda de mascotas,16/5/2025,0.00,6.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Italian Coffee,16/5/2025,1.00,2.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Chapur,16/5/2025,0.00,20.55,0.00,0.00,0.00,2.50,0.00,5.01,0.00,0.00,0.00
Plaza Américas_Malecón,La Taberna,16/5/2025,40.50,12.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Twin Peaks,16/5/2025,18.60,11.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,La Palapita,16/5/2025,30.60,12.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Lucky (Américas),16/5/2025,45.02,15.66,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Unorame,16/5/2025,20.10,10.00,0.00,0.00,0.00,0.00,1.05,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Happy Land,16/5/2025,0.00,7.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Sushi Roll,16/5/2025,25.09,4.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,La Parrilla,16/5/2025,10.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Palapita Express,16/5/2025,10.04,6.12,0.00,0.00,0.00,0.00,0.90,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Hicharame,16/5/2025,7.02,1.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Super Salads,16/5/2025,45.02,8.90,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Lucky (Malecón),16/5/2025,40.10,10.04,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Olive Garden,16/5/2025,40.99,12.67,20.02,0.00,0.00,0.00,1.04,0.00,5.06,0.00,0.00
Plaza Américas_Malecón,Carls Jr. (Malecón),16/5/2025,8.92,12.06,10.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Toks,16/5/2025,15.09,6.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Chili´s,16/5/2025,15.43,3.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Dolce Bisquet,16/5/2025,19.08,4.55,0.00,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,iHop,16/5/2025,52.90,12.02,6.02,0.00,0.00,2.03,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Ciudad Maderas,16/5/2025,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
Plaza_Américas_Playa,PLAZA AMERICAS PLAYA,16/5/2025,0.00,0.00,305.00,0.00,6.00,0.00,15.00,16.00,0.00,10.00,1.50
Plaza Puerto Cancún,DISTRITO GOURMET,16/5/2025,15.30,6.20,0.00,1.80,0.00,0.14,1.02,0.00,0.00,1.60,0.00
Plaza Puerto Cancún,PRANA CAFÉ,16/5/2025,13.00,3.20,2.04,0.68,0.00,0.00,0.00,0.00,0.00,1.80,0.00
Plaza Puerto Cancún,PLAYA HOTELS &,16/5/2025,0.00,5.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,PLAYA HOTELS &,16/5/2025,7.54,25.86,2.90,0.31,0.00,0.00,1.54,0.00,0.72,0.09,0.00
Plaza Puerto Cancún,PRANA CAFÉ,16/5/2025,1.33,2.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Shasa,16/5/2025,0.00,1.85,2.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,LA PIZZARRA,16/5/2025,16.53,1.16,4.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,LA PIZZARRA,16/5/2025,46.62,14.59,0.00,0.00,0.00,3.00,0.00,0.00,30.00,0.00,0.00
Plaza Mall,El Globo,16/5/2025,1.10,3.15,3.25,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00
Plaza Mall,Uno Ramen,16/5/2025,7.39,4.92,2.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Dragon de Oro,16/5/2025,32.76,3.21,4.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Le Petit,16/5/2025,17.45,5.32,2.87,0.21,0.00,0.75,0.00,0.00,0.00,0.12,0.00
Plaza Mall,Toscana,16/5/2025,27.53,7.36,2.76,0.00,0.00,0.82,0.12,0.00,0.00,0.00,0.00
Plaza Mall,YOI KAZOKU,16/5/2025,18.46,5.21,0.00,0.21,0.00,0.57,0.13,0.00,0.00,0.00,0.00
Plaza Mall,Plaza TECNOLOGIA,16/5/2025,8.65,27.34,17.34,0.21,2.78,0.00,2.78,1.32,0.00,0.00,0.00
Plaza Mall,Uno Ramen,16/5/2025,18.45,7.43,2.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Dragon de Oro,16/5/2025,27.54,5.24,2.87,0.00,0.00,0.76,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Le Petit,16/5/2025,21.74,7.34,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Toscana,16/5/2025,13.74,4.75,2.87,0.00,0.00,0.82,0.00,0.00,0.00,0.00,0.00
Plaza Mall,YOI KAZOKU,16/5/2025,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Bubba You (Malecón),16/5/2025,16.00,6.00,0.00,0.00,0.00,2.02,0.00,0.00,1.25,0.00,0.00
Plaza_Américas_Playa,DRAGON DORADO,16/5/2025,39.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,LIBRERÍA  MUNDO,16/5/2025,0.00,1.60,0.16,0.00,0.60,0.00,0.10,0.40,0.00,0.00,0.00
Plaza_Américas_Playa,MONKEY PAPAS,16/5/2025,0.78,2.12,0.00,0.00,0.00,0.62,0.08,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,FIX IT,16/5/2025,0.00,0.70,0.52,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,NAIL BAR,16/5/2025,0.00,0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,PRETTY NAILS,16/5/2025,0.20,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,SUPER NATURISTA,16/5/2025,0.00,0.00,13.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,ZAPATERIA FLEXI,16/5/2025,0.00,0.82,6.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,AT&T LOCAL 67,16/5/2025,0.00,1.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,CORAL KIDS,16/5/2025,0.00,1.10,1.92,0.00,0.24,0.00,0.22,0.10,0.00,0.00,0.00
Plaza_Américas_Playa,KFC,16/5/2025,0.00,0.00,16.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,KAMASUTRA,16/5/2025,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,SHASA,16/5/2025,0.00,10.14,12.60,1.30,0.00,0.00,0.00,12.34,0.00,0.00,0.00
